publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p807843,earthquake,2019-10-26T21:39:11.180Z,2019-10-26T21:41:34.078Z,176.057251,-40.25407028,2.359235931,20.03990555,M,,LOCSAT,confirmed,manual,iasp91,23,16,18,0.094877847,101.2630005,0.223168322,0
2019p807797,earthquake,2019-10-26T21:14:16.132Z,2019-10-26T21:17:28.506Z,174.2368622,-41.64572906,3.213758341,11.38743496,M,,LOCSAT,confirmed,manual,iasp91,41,30,26,0.076785088,104.8690948,0.42060019,0
2019p807519,earthquake,2019-10-26T18:46:09.732Z,2019-10-26T18:48:07.423Z,174.4077301,-41.54812241,1.901624134,12.35216904,M,,LOCSAT,confirmed,manual,iasp91,22,13,6,0.23346138,123.5957489,0.30221215,0
2019p806753,earthquake,2019-10-26T11:58:03.336Z,2019-10-26T12:06:38.249Z,174.1584778,-41.70153809,1.059329186,7.308766842,M,,LOCSAT,confirmed,manual,iasp91,12,10,1,0.040875718,115.6551437,0.430041093,0
2019p806531,earthquake,2019-10-26T09:59:51.923Z,2019-10-26T10:11:57.107Z,173.7143555,-42.03070068,3.125090576,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,40,27,30,0.173863232,114.0014954,0.47165938,0
2019p805901,earthquake,2019-10-26T04:24:10.947Z,2019-10-26T04:30:13.989Z,173.4790344,-41.48648453,2.791817468,42.25054932,M,,LOCSAT,confirmed,manual,iasp91,53,36,21,0.164640605,41.7814579,0.780432714,0
2019p805744,earthquake,2019-10-26T03:00:40.312Z,2019-10-26T03:04:55.135Z,176.419693,-40.43813705,1.832584885,20.4959774,M,,LOCSAT,confirmed,manual,iasp91,20,12,6,0.047440026,91.57594299,0.365187815,0
2019p805173,earthquake,2019-10-25T21:56:35.682Z,2019-10-25T21:58:31.022Z,174.2405243,-41.66007614,1.593406568,10.26021957,M,,LOCSAT,confirmed,manual,iasp91,24,12,7,0.091090776,109.1457977,0.536682136,0
2019p804976,earthquake,2019-10-25T20:11:39.465Z,2019-10-25T20:14:03.162Z,174.1712036,-41.05290985,1.723316173,29.04302979,M,,LOCSAT,confirmed,manual,iasp91,24,13,4,0.17621395,107.3762283,0.584916865,0
2019p804878,earthquake,2019-10-25T19:19:29.298Z,2019-10-25T19:23:19.802Z,174.4785309,-40.11385727,3.987135377,84.69509888,M,,LOCSAT,confirmed,manual,iasp91,61,44,101,0.472885042,92.829422,0.312720217,0
2019p804567,earthquake,2019-10-25T16:33:37.160Z,2019-10-25T16:41:11.462Z,175.7635956,-41.08691025,2.190721573,20.25237656,M,,LOCSAT,confirmed,manual,iasp91,31,19,13,0.097887799,88.74794006,0.244814817,0
2019p804127,earthquake,2019-10-25T12:39:04.120Z,2019-10-25T12:47:34.704Z,173.9226532,-41.90890884,1.544298538,13.14967251,M,,LOCSAT,confirmed,manual,iasp91,20,14,3,0.064090066,73.59159851,0.495413561,0
2019p804066,earthquake,2019-10-25T12:06:35.834Z,2019-10-25T12:20:14.731Z,174.3227234,-40.66929626,2.055955395,56.80845642,M,,LOCSAT,confirmed,manual,iasp91,27,18,4,0.332245529,99.76577759,0.339589586,0
2019p803572,earthquake,2019-10-25T07:43:27.256Z,2019-10-25T07:48:14.642Z,173.5761261,-41.54273605,2.085603259,28.68876839,M,,LOCSAT,confirmed,manual,iasp91,26,16,4,0.267804027,54.72786903,0.483117926,0
2019p803557,earthquake,2019-10-25T07:35:11.021Z,2019-10-25T07:39:37.584Z,176.0183411,-40.20653534,1.397190946,22.04813766,M,,LOCSAT,confirmed,manual,iasp91,21,15,7,0.146223128,73.38977051,0.368983884,0
2019p803025,earthquake,2019-10-25T02:51:47.129Z,2019-10-25T02:55:25.110Z,175.3224182,-40.04958725,1.94522305,33.81725311,M,,LOCSAT,confirmed,manual,iasp91,33,23,6,0.155933961,104.4179688,0.377797476,0
2019p802428,earthquake,2019-10-24T21:33:49.081Z,2019-10-24T21:37:39.815Z,174.4664154,-40.661026,1.937839201,28.27754974,M,,LOCSAT,confirmed,manual,iasp91,15,10,7,0.391478032,199.2572174,0.519019902,0
2019p802388,earthquake,2019-10-24T21:12:42.118Z,2019-10-24T21:15:30.244Z,175.5990143,-41.25787735,1.111531947,13.60227585,M,,LOCSAT,confirmed,manual,iasp91,22,11,5,0.124007374,98.87523651,0.291043091,0
2019p802199,earthquake,2019-10-24T19:32:06.604Z,2019-10-24T19:34:12.464Z,174.2458191,-41.62191772,1.607390138,9.67361927,M,,LOCSAT,confirmed,manual,iasp91,22,14,4,0.091500744,104.3262024,0.408441175,0
2019p802034,earthquake,2019-10-24T18:04:01.362Z,2019-10-24T18:16:15.902Z,173.7475281,-41.95904541,1.926858901,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,14,6,0.115824461,109.7033768,0.611504355,0
2019p801779,earthquake,2019-10-24T15:48:13.417Z,2019-10-24T16:25:29.291Z,174.3092651,-41.5477829,1.95607201,16.77851677,M,,LOCSAT,confirmed,manual,iasp91,26,20,8,0.213415042,107.5134506,0.418310821,0
