publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p807248,earthquake,2019-10-26T16:21:49.422Z,2019-10-26T16:27:12.171Z,178.2453003,-38.22034073,2.132412386,8.095228195,M,,LOCSAT,confirmed,manual,iasp91,18,15,11,0.1488485485,145.4737225,0.2968287468,0
2019p805891,earthquake,2019-10-26T04:19:12.254Z,2019-10-26T04:23:41.863Z,177.8617401,-38.76823807,1.71457456,25.88397789,M,,LOCSAT,confirmed,manual,iasp91,20,13,5,0.09973213077,155.5483246,0.4168975961,0
2019p805346,earthquake,2019-10-25T23:28:24.754Z,2019-10-25T23:30:18.832Z,177.8394318,-38.78003693,1.857293456,25.06744766,M,,LOCSAT,confirmed,manual,iasp91,18,13,6,0.09561377019,109.4211464,0.42248586,0
2019p805064,earthquake,2019-10-25T20:58:23.666Z,2019-10-25T21:03:03.037Z,178.2651062,-38.21541595,1.54125539,10.889081,M,,LOCSAT,confirmed,manual,iasp91,13,7,4,0.1437706798,172.8896694,0.3830735101,0
2019p804970,earthquake,2019-10-25T20:08:18.739Z,2019-10-25T20:10:17.964Z,178.2154694,-38.17809296,1.665367312,13.72979355,M,,LOCSAT,confirmed,manual,iasp91,19,12,9,0.1113479435,157.3862209,0.8726358353,0
2019p804722,earthquake,2019-10-25T17:55:56.710Z,2019-10-25T17:57:44.534Z,178.2060394,-38.19641113,1.814475912,18.2060318,M,,LOCSAT,confirmed,manual,iasp91,22,12,7,0.1310273558,133.3667355,0.6274966779,0
2019p804718,earthquake,2019-10-25T17:54:00.879Z,2019-10-25T17:56:00.401Z,178.2243347,-38.20038986,2.363170984,12.18474388,M,,LOCSAT,confirmed,manual,iasp91,26,14,8,0.1312185079,139.125967,0.7097885637,0
2019p802751,earthquake,2019-10-25T00:26:09.616Z,2019-10-25T00:28:44.267Z,178.1117096,-38.23386002,2.634459553,19.87087631,M,,LOCSAT,confirmed,manual,iasp91,31,22,15,0.118149735,127.8996735,0.8493907053,0
2019p801541,earthquake,2019-10-24T13:41:28.204Z,2019-10-24T16:21:19.629Z,178.7323303,-38.75215149,2.345340176,29.30410767,M,,LOCSAT,confirmed,manual,iasp91,29,23,8,0.4908028245,252.9977875,0.2977427547,0
2019p799478,earthquake,2019-10-23T19:22:07.134Z,2019-10-23T19:28:01.187Z,177.4783173,-38.35083008,1.974804752,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,8,0.04237381369,94.67986107,0.62803344,0
2019p797991,earthquake,2019-10-23T06:10:13.761Z,2019-10-23T06:54:32.828Z,179.4272308,-37.20935059,3.760997964,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,17,34,0.9595862031,320.2839813,0.4934622843,0
2019p796011,earthquake,2019-10-22T12:34:46.835Z,2019-10-22T12:36:59.144Z,177.8332367,-38.3951416,1.403355427,23.16650772,M,,LOCSAT,confirmed,manual,iasp91,14,9,5,0.04559516907,60.79084015,0.3397743142,0
2019p793905,earthquake,2019-10-21T17:52:58.371Z,2019-10-21T18:01:56.168Z,178.8164215,-37.44710541,2.677580608,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,9,6,0.4214077294,310.7399597,0.5336132141,0
2019p793008,earthquake,2019-10-21T09:55:12.695Z,2019-10-21T09:57:56.036Z,177.9095306,-38.89832306,2.386369898,28.0480442,M,,LOCSAT,confirmed,manual,iasp91,25,18,12,0.0317264162,150.9632072,0.3607593125,0
2019p792721,earthquake,2019-10-21T07:21:52.259Z,2019-10-21T07:25:42.693Z,177.7392578,-37.59427643,1.984957023,72.58624268,M,,LOCSAT,confirmed,manual,iasp91,20,12,7,0.1651640683,191.3598862,0.3363282656,0
2019p791716,earthquake,2019-10-20T22:26:22.844Z,2019-10-20T22:41:40.594Z,178.4290771,-37.91036987,2.283905126,36.64684296,M,,LOCSAT,confirmed,manual,iasp91,18,12,8,0.2105577886,212.5401459,0.4295165714,0
2019p791350,earthquake,2019-10-20T19:11:39.874Z,2019-10-20T19:25:36.262Z,177.9824371,-38.6951561,4.147298674,25.69189453,M,,LOCSAT,confirmed,manual,iasp91,47,35,92,0.1726505309,147.3750229,0.4991692512,0
2019p791203,earthquake,2019-10-20T17:53:00.972Z,2019-10-20T18:02:05.806Z,177.8541107,-38.91363525,1.916510738,20.96170616,M,,LOCSAT,confirmed,manual,iasp91,23,17,12,0.02445367165,78.56721115,0.5241731358,0
2019p790831,earthquake,2019-10-20T14:35:05.594Z,2019-10-20T14:37:28.943Z,178.2223053,-38.32170105,1.735865647,8.417957306,M,,LOCSAT,confirmed,manual,iasp91,23,15,8,0.08006665111,112.6978588,0.8325730773,0
2019p787101,earthquake,2019-10-19T05:27:36.723Z,2019-10-19T05:29:49.875Z,177.8194122,-38.55501556,1.611653817,17.32708931,M,,LOCSAT,confirmed,manual,iasp91,17,11,6,0.1178671122,95.31249237,0.30964319,0
2019p786261,earthquake,2019-10-18T21:59:56.602Z,2019-10-18T22:04:20.056Z,179.1110229,-37.26043701,3.120852278,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,9,7,0.7856202126,321.7912445,0.6104988359,0
2019p785989,earthquake,2019-10-18T19:34:56.823Z,2019-10-18T19:40:23.980Z,177.3054504,-38.25978088,2.17349185,40.91199875,M,,LOCSAT,confirmed,manual,iasp91,22,15,8,0.1531562805,108.2434998,0.4810098237,0
2019p785121,earthquake,2019-10-18T11:52:39.862Z,2019-10-18T11:55:35.881Z,178.0431519,-37.7090683,2.299043046,28.09406471,M,,LOCSAT,confirmed,manual,iasp91,23,14,7,0.1598307341,152.0473213,0.4055970899,0
2019p784906,earthquake,2019-10-18T09:58:20.301Z,2019-10-18T10:01:39.524Z,177.5651703,-38.85722351,2.650867898,19.64459038,M,,LOCSAT,confirmed,manual,iasp91,39,22,13,0.1848073602,52.3853302,0.5384672614,0
2019p784899,earthquake,2019-10-18T09:54:14.868Z,2019-10-18T09:59:35.806Z,177.5665894,-38.85759735,2.259582084,19.43727493,M,,LOCSAT,confirmed,manual,iasp91,36,27,19,0.1839704663,59.57925415,0.4775927456,0
2019p784819,earthquake,2019-10-18T09:11:48.756Z,2019-10-18T09:15:24.596Z,177.8115387,-38.94795227,1.722383363,23.90061378,M,,LOCSAT,confirmed,manual,iasp91,21,12,7,0.06141994894,94.36604309,0.4186179474,0
2019p784771,earthquake,2019-10-18T08:46:07.050Z,2019-10-18T08:48:19.558Z,178.2941284,-37.93071747,1.637706172,36.67866135,M,,LOCSAT,confirmed,manual,iasp91,26,17,6,0.1435937881,146.3656044,0.5172959194,0
2019p784322,earthquake,2019-10-18T04:47:06.133Z,2019-10-18T04:49:45.866Z,177.8263855,-38.24378586,1.689832287,42.07524872,M,,LOCSAT,confirmed,manual,iasp91,24,13,11,0.138581112,68.85241699,0.5330294091,0
2019p783907,earthquake,2019-10-18T01:06:01.183Z,2019-10-18T01:09:01.463Z,178.1925659,-37.62319565,2.258710664,27.43336678,M,,LOCSAT,confirmed,manual,iasp91,21,13,10,0.1091286391,168.4743271,0.4359254845,0
2019p782680,earthquake,2019-10-17T14:12:15.609Z,2019-10-17T14:17:17.904Z,178.800415,-38.18584442,2.359269301,26.79051781,M,,LOCSAT,confirmed,manual,iasp91,28,19,9,0.4352754056,246.0405731,0.4136759202,0
2019p782556,earthquake,2019-10-17T13:06:04.207Z,2019-10-17T13:12:16.241Z,178.0087433,-38.33821869,1.757751264,23.52004814,M,,LOCSAT,confirmed,manual,iasp91,23,12,6,0.1613193303,96.59973907,0.5485400883,0
2019p781674,earthquake,2019-10-17T05:15:54.309Z,2019-10-17T05:17:22.446Z,178.1409607,-38.87396622,2.399970272,19.92668343,M,,LOCSAT,confirmed,manual,iasp91,18,10,7,0.2068481892,205.5287261,0.3625886129,0
2019p781239,earthquake,2019-10-17T01:24:36.124Z,2019-10-17T01:26:52.786Z,178.4742279,-38.62223816,2.454287667,22.50416756,M,,LOCSAT,confirmed,manual,iasp91,29,19,11,0.2507494986,223.070755,0.4309929159,0
2019p780362,earthquake,2019-10-16T17:37:34.822Z,2019-10-16T17:41:02.148Z,179.467392,-37.62080002,3.039971005,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,21,12,0.8577681184,308.9719696,0.3960440912,0
2019p778584,earthquake,2019-10-16T01:50:02.834Z,2019-10-16T01:53:00.809Z,177.9420776,-38.3763504,2.432035504,17.82155418,M,,LOCSAT,confirmed,manual,iasp91,26,19,9,0.09666118026,78.00089264,0.5308086902,0
