publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p750980,earthquake,2019-10-05T20:42:15.999Z,2019-10-05T20:44:47.325Z,172.7695007,-42.43819809,2.401515014,34.5552597,M,,LOCSAT,confirmed,manual,iasp91,17,10,6,0.2773306966,85.404706,0.697261348,0
2019p750912,earthquake,2019-10-05T20:06:19.948Z,2019-10-05T20:08:51.213Z,170.0264282,-44.38660431,2.231971563,6.047441483,M,,LOCSAT,confirmed,manual,iasp91,21,12,7,0.1132813171,60.91268921,0.6236932817,0
2019p750555,earthquake,2019-10-05T16:56:01.893Z,2019-10-05T17:14:20.471Z,171.7364044,-43.01358795,1.887086242,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,4,0.2130494565,58.33856201,0.3796384926,0
2019p749949,earthquake,2019-10-05T11:32:51.366Z,2019-10-05T11:56:32.519Z,172.3897552,-43.69535828,1.357599177,5,ML,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,2,0.09182139486,105.9449539,0.3161115133,0.09288876359
2019p748472,earthquake,2019-10-04T22:26:15.745Z,2019-10-04T22:31:03.398Z,172.2619019,-43.16662216,2.364927155,6.094577789,M,,LOCSAT,confirmed,manual,iasp91,25,18,5,0.1092996597,86.80021262,0.4131159584,0
2019p745687,earthquake,2019-10-03T21:42:08.769Z,2019-10-03T21:45:24.756Z,173.0237732,-42.2607193,1.978928784,3.882962465,M,,LOCSAT,confirmed,manual,iasp91,20,13,6,0.2448314875,72.49995422,0.5851337287,0
2019p743571,earthquake,2019-10-03T02:54:40.835Z,2019-10-03T03:03:48.115Z,171.6338501,-43.58439255,1.408141146,4.78946352,M,,LOCSAT,confirmed,manual,iasp91,16,10,1,0.03174202144,72.68021202,0.2478630183,0
2019p742357,earthquake,2019-10-02T16:08:04.874Z,2019-10-02T16:12:03.539Z,172.9637604,-42.1494751,2.326699277,38.88440704,M,,LOCSAT,confirmed,manual,iasp91,19,13,4,0.2269324362,53.64682007,0.4202420355,0
2019p742306,earthquake,2019-10-02T15:40:49.959Z,2019-10-02T15:43:56.582Z,172.6939392,-43.59313202,2.464878924,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,16,11,7,0.1166165546,94.42759132,0.2125498579,0
2019p741283,earthquake,2019-10-02T06:35:52.209Z,2019-10-02T07:05:05.184Z,173.5998688,-42.23190689,2.120558372,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,24,16,4,0.189417541,117.5859528,0.5544781736,0
2019p739228,earthquake,2019-10-01T12:21:02.159Z,2019-10-29T02:58:33.140Z,173.6373291,-42.18297577,2.675276999,4.92429781,M,,LOCSAT,confirmed,manual,iasp91,32,18,6,0.20646438,123.6603165,0.5068508289,0
2019p738126,earthquake,2019-10-01T02:33:53.182Z,2019-10-01T02:58:22.617Z,173.4890594,-42.33276367,2.375510027,6.484052181,M,,LOCSAT,confirmed,manual,iasp91,20,13,7,0.09101770818,79.36499023,0.5009455703,0
2019p737842,earthquake,2019-10-01T00:02:11.963Z,2019-10-01T00:29:15.241Z,173.605484,-43.40435028,2.436331099,33,M,operator assigned,LOCSAT,confirmed,manual,iasp91,14,9,1,0.509052217,229.8216705,0.6164503224,0
2019p737319,earthquake,2019-09-30T19:24:03.498Z,2019-09-30T19:39:44.860Z,173.6205139,-42.15800858,2.701915374,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,31,21,9,0.1788248569,117.1580544,0.3998674068,0
2019p735976,earthquake,2019-09-30T07:28:06.620Z,2019-10-23T03:52:26.414Z,172.9702911,-42.93422699,2.767913597,7.926669121,M,,LOCSAT,confirmed,manual,iasp91,16,10,6,0.05776217207,85.82100677,0.4589466382,0
2019p734296,earthquake,2019-09-29T16:33:18.490Z,2019-09-29T16:39:11.392Z,172.7884216,-43.52938461,2.174712196,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,16,7,0.2019024938,108.0537281,0.5029374964,0
2019p731426,earthquake,2019-09-28T15:03:55.250Z,2019-09-28T15:07:20.515Z,173.6365051,-42.15316391,2.472707424,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,21,15,7,0.1821387559,123.7880363,0.3928487814,0
2019p731046,earthquake,2019-09-28T11:41:46.909Z,2019-10-23T01:19:46.532Z,173.3181915,-42.39542389,2.488317551,4.957592487,M,,LOCSAT,confirmed,manual,iasp91,29,20,8,0.1648033559,87.12738037,0.6116475382,0
2019p730458,earthquake,2019-09-28T06:28:12.040Z,2019-09-28T06:31:49.448Z,172.8600769,-43.48591995,2.2126458,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,23,16,8,0.09598459303,123.4371376,0.3693791637,0
2019p730430,earthquake,2019-09-28T06:13:13.417Z,2019-09-28T06:16:22.080Z,172.3624115,-43.64506912,2.093516609,4.430780888,M,,LOCSAT,confirmed,manual,iasp91,31,18,6,0.05396431312,85.99108887,0.3308145387,0
2019p729737,earthquake,2019-09-28T00:03:57.641Z,2019-10-23T00:29:33.115Z,173.7893982,-42.2560463,2.727828073,12,M,operator assigned,LOCSAT,confirmed,manual,iasp91,26,18,8,0.187371403,146.6997986,0.7389791917,0
