publicid,eventtype,origintime,modificationtime,longitude, latitude, magnitude, depth,magnitudetype,depthtype,evaluationmethod,evaluationstatus,evaluationmode,earthmodel,usedphasecount,usedstationcount,magnitudestationcount,minimumdistance,azimuthalgap,originerror,magnitudeuncertainty
2019p816196,earthquake,2019-10-29T23:49:28.919Z,2019-10-29T23:57:21.414Z,177.5491333,-37.77457809,1.78724771,30.92479706,M,,LOCSAT,confirmed,manual,iasp91,17,11,5,0.1859365851,171.0782776,0.5100300486,0
2019p816168,explosion,2019-10-29T23:35:40.426Z,2019-10-29T23:52:23.405Z,175.6768646,-39.31147766,1.091893234,0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,19,19,6,0.04715668783,137.7634144,0.1407129857,0
2019p816154,explosion,2019-10-29T23:27:09.399Z,2019-10-29T23:52:35.190Z,175.6799622,-39.31251907,1.137267423,0,M,operator assigned,LOCSAT,confirmed,manual,iasp91,20,20,7,0.0490540415,138.6898665,0.1115688766,0
2019p815985,earthquake,2019-10-29T21:57:13.238Z,2019-10-29T22:07:24.213Z,176.9186859,-38.05218887,1.863608059,58.07424164,M,,LOCSAT,confirmed,manual,iasp91,20,14,4,0.2563170493,198.5556564,0.460281619,0
2019p815822,earthquake,2019-10-29T20:30:20.563Z,2019-10-29T20:38:42.624Z,176.7067566,-38.13071823,1.693689198,3.765313148,M,,LOCSAT,confirmed,manual,iasp91,14,9,7,0.03523461148,69.60272217,0.2296168769,0
2019p815800,earthquake,2019-10-29T20:18:26.613Z,2019-10-29T20:25:19.180Z,175.9696503,-39.27344131,3.322693237,44.52638626,M,,LOCSAT,confirmed,manual,iasp91,40,30,79,0.2144581378,31.93035889,0.4352347093,0
2019p815252,earthquake,2019-10-29T15:26:25.728Z,2019-10-29T15:30:32.196Z,175.9464722,-38.31926346,1.614520503,148.6342316,M,,LOCSAT,confirmed,manual,iasp91,23,16,5,0.6324785948,256.3814926,0.605412537,0
2019p815146,earthquake,2019-10-29T14:30:10.674Z,2019-10-29T14:34:37.590Z,176.7035828,-37.11584473,2.292425178,211.4226074,M,,LOCSAT,confirmed,manual,iasp91,21,15,4,1.070577979,290.3628845,0.3623780433,0
2019p814966,earthquake,2019-10-29T12:54:06.162Z,2019-10-29T12:56:31.962Z,175.8639679,-38.36194992,1.943121248,132.8956146,M,,LOCSAT,confirmed,manual,iasp91,17,12,9,0.6402049065,254.2106857,0.4483199947,0
2019p814867,earthquake,2019-10-29T12:02:09.036Z,2019-10-29T12:03:56.187Z,175.9533539,-38.85845566,1.621497159,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,17,11,6,0.1130080745,135.2441788,0.2381970505,0
2019p814804,earthquake,2019-10-29T11:27:38.058Z,2019-10-29T11:30:26.627Z,176.5687714,-37.35940933,2.509473729,205.5397644,M,,LOCSAT,confirmed,manual,iasp91,34,24,14,0.9255931377,176.5018158,0.3293889002,0
2019p814639,earthquake,2019-10-29T09:59:44.463Z,2019-10-29T10:02:04.134Z,176.3154907,-37.98675919,2.162938241,125.3730164,M,,LOCSAT,confirmed,manual,iasp91,18,10,9,0.3851544261,295.6832047,0.4566316606,0
2019p814477,earthquake,2019-10-29T08:33:51.473Z,2019-10-29T08:36:34.982Z,175.0604401,-39.4462204,2.746944546,82.35031128,M,,LOCSAT,confirmed,manual,iasp91,27,23,25,0.2714621127,77.60452271,0.2173357311,0
2019p814194,earthquake,2019-10-29T06:02:47.006Z,2019-10-29T06:06:38.056Z,177.7505493,-37.2571106,2.375528039,70.1828537,M,,LOCSAT,confirmed,manual,iasp91,20,14,10,0.4987640381,210.0861053,0.5800502963,0
2019p814159,earthquake,2019-10-29T05:43:59.599Z,2019-10-29T05:49:45.521Z,175.8102417,-38.79887009,1.718397788,89.77416229,M,,LOCSAT,confirmed,manual,iasp91,21,15,6,0.326939106,194.218132,0.524296007,0
2019p813907,earthquake,2019-10-29T03:29:57.594Z,2019-10-29T03:32:59.685Z,175.8021393,-38.18346786,2.2219568,167.6162567,M,,LOCSAT,confirmed,manual,iasp91,14,10,7,0.8089633584,281.2854385,0.2190850771,0
2019p813173,earthquake,2019-10-28T20:58:45.284Z,2019-10-28T23:56:34.909Z,176.2626801,-38.32903671,1.681525987,6.289196968,M,,LOCSAT,confirmed,manual,iasp91,14,9,7,0.02256487124,84.57772827,0.1369044622,0
2019p812875,earthquake,2019-10-28T18:20:00.265Z,2019-10-28T18:27:21.899Z,176.1006012,-38.68547058,1.805241095,4.047415257,M,,LOCSAT,confirmed,manual,iasp91,14,11,8,0.02593998984,113.7788696,0.4376927473,0
2019p812413,earthquake,2019-10-28T14:13:46.109Z,2019-10-28T14:18:41.590Z,177.457962,-37.03785706,2.230076182,120.992897,M,,LOCSAT,confirmed,manual,iasp91,25,19,12,0.7621524334,266.4892273,0.6497762746,0
2019p812372,earthquake,2019-10-28T13:52:46.783Z,2019-10-28T13:58:10.809Z,175.4173737,-39.22180939,0.6346509309,8.967429161,M,,LOCSAT,confirmed,manual,iasp91,16,13,6,0.08705813438,146.7428665,0.1042941858,0
2019p812342,earthquake,2019-10-28T13:36:18.778Z,2019-10-28T13:41:29.658Z,175.6813507,-39.5098877,0.5863174117,10.2775135,M,,LOCSAT,confirmed,manual,iasp91,17,12,3,0.116929397,148.7722473,0.4463995566,0
2019p812314,earthquake,2019-10-28T13:21:16.671Z,2019-10-28T13:27:12.441Z,176.5625763,-37.81882095,1.703240684,143.3427277,M,,LOCSAT,confirmed,manual,iasp91,21,16,3,0.617081821,259.0674667,0.4388971369,0
2019p812220,earthquake,2019-10-28T12:31:10.395Z,2019-10-28T12:35:11.568Z,175.4599915,-38.98200607,1.226231453,87.15195465,M,,LOCSAT,confirmed,manual,iasp91,20,18,7,0.09054727852,124.5265198,0.4021151454,0
2019p812211,earthquake,2019-10-28T12:26:02.153Z,2019-10-28T12:34:23.214Z,175.8328247,-38.13873291,2.244970774,151.0098419,M,,LOCSAT,confirmed,manual,iasp91,38,32,13,0.345587939,196.7687073,0.5544282255,0
2019p812136,earthquake,2019-10-28T11:46:18.698Z,2019-10-28T11:48:22.361Z,175.4307251,-39.22873688,1.009568364,6.909747601,M,,LOCSAT,confirmed,manual,iasp91,21,13,6,0.08913226426,134.7253269,0.2173709433,0
2019p811805,earthquake,2019-10-28T08:50:05.847Z,2019-10-28T08:51:54.102Z,176.925293,-37.86416245,2.281884956,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,18,13,8,0.04007932171,153.6537628,0.3069618079,0
2019p811718,earthquake,2019-10-28T08:03:29.581Z,2019-10-28T08:06:37.638Z,177.4634857,-36.68723679,3.349540678,181.2080994,M,,LOCSAT,confirmed,manual,tab,30,21,35,1.096901536,218.0972137,0.3574338184,0
2019p811715,earthquake,2019-10-28T08:01:47.011Z,2019-10-28T08:03:34.004Z,176.9293976,-37.87108994,2.084445111,5,M,operator assigned,LOCSAT,confirmed,manual,tab,22,16,8,0.03907529265,142.0530472,0.3773581907,0
2019p811696,earthquake,2019-10-28T07:51:39.758Z,2019-10-28T07:53:26.175Z,176.9184418,-37.86349869,2.203967591,5,M,operator assigned,LOCSAT,confirmed,manual,tab,20,15,9,0.04527624696,155.8450851,0.372150649,0
2019p811694,earthquake,2019-10-28T07:50:35.682Z,2019-10-28T07:53:53.493Z,176.9165649,-37.86208725,2.010447791,5,M,operator assigned,LOCSAT,confirmed,manual,tab,13,11,6,0.0465268679,157.9756851,0.3358675398,0
2019p811689,earthquake,2019-10-28T07:48:24.391Z,2019-10-28T07:50:10.183Z,176.9110107,-37.87451935,1.661265963,5,M,operator assigned,LOCSAT,confirmed,manual,tab,17,11,4,0.05386245251,144.0327988,0.4862131675,0
2019p811674,earthquake,2019-10-28T07:40:03.006Z,2019-10-28T07:41:46.347Z,176.9163361,-37.87109756,1.874230285,5,M,operator assigned,LOCSAT,confirmed,manual,tab,18,14,7,0.0487527065,146.540863,0.5350077883,0
2019p811668,earthquake,2019-10-28T07:37:11.656Z,2019-10-28T07:39:42.065Z,176.9191437,-37.87032318,2.971386509,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,22,15,37,0.04640039057,105.3880672,0.4803141697,0
2019p811496,earthquake,2019-10-28T06:05:11.334Z,2019-10-28T06:07:00.050Z,176.9269104,-37.85955811,1.968174909,5,M,operator assigned,LOCSAT,confirmed,manual,tab,17,12,8,0.03809515387,160.5228424,0.316737545,0
2019p811464,earthquake,2019-10-28T05:48:17.378Z,2019-10-28T05:50:04.595Z,176.9185333,-37.85785675,2.151690137,5,M,operator assigned,LOCSAT,confirmed,manual,tab,17,12,7,0.04458325356,163.5632401,0.3828431635,0
2019p811412,earthquake,2019-10-28T05:20:27.402Z,2019-10-28T05:22:44.707Z,176.9080505,-37.85123062,2.866170038,5,M,operator assigned,LOCSAT,confirmed,manual,tab,28,25,37,0.05301938951,125.582901,0.5370197071,0
2019p811388,earthquake,2019-10-28T05:07:38.588Z,2019-10-28T05:10:50.775Z,176.9239807,-37.85004425,2.730856231,5,M,operator assigned,LOCSAT,confirmed,manual,tab,28,21,16,0.04061616957,175.2378693,0.6299152882,0
2019p811385,earthquake,2019-10-28T05:06:24.015Z,2019-10-28T05:08:32.413Z,176.9259949,-37.85916519,3.022068221,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,32,23,28,0.03877933696,125.1288757,0.4129587502,0
2019p811383,earthquake,2019-10-28T05:05:18.462Z,2019-10-28T05:08:06.862Z,176.9257202,-37.8425293,2.933834894,2.509133577,M,,LOCSAT,confirmed,manual,iasp91,18,13,24,0.04101197422,186.7573547,0.3304004993,0
2019p811382,earthquake,2019-10-28T05:04:23.499Z,2019-10-28T05:13:01.829Z,176.9217834,-37.85945511,2.752437388,5,M,operator assigned,LOCSAT,confirmed,manual,tab,28,24,32,0.04212526232,124.9559708,0.4928506777,0
2019p811381,earthquake,2019-10-28T05:03:56.923Z,2019-10-28T05:13:09.864Z,176.9351807,-37.8503685,1.541612736,5,M,operator assigned,LOCSAT,confirmed,manual,iasp91,15,8,6,0.03180464357,171.2408829,0.6616639965,0
